date,regime,raw_branch,m1_c_sma50,m2_sma50_sma200,m3_sma200_slope,atr_pct,hi_vol_thresh,atr_pct_rank,high_vol_flag
2022-02-28,high_vol,chop,-0.03786446147249056,0.019531150834258604,0.00610314349806651,0.021777090527508855,0.01465507971277415,0.9928057553956835,True
2022-03-01,high_vol,chop,-0.05099275189589558,0.017739299040155476,0.005883418876648561,0.022205501830872613,0.014705914729051204,0.996415770609319,True
2022-03-02,high_vol,chop,-0.03259600693171072,0.01649646063298449,0.0057073456624918695,0.021835715721838476,0.01479754513710705,0.9892857142857143,True
2022-03-03,high_vol,chop,-0.036591864396286256,0.015359974711360636,0.0054627860118365845,0.02157584177002824,0.014895715326886612,0.9822064056939501,True
2022-03-04,high_vol,chop,-0.04311209871907162,0.013730462750655592,0.005356876299573932,0.021492952546624682,0.014908436424413791,0.975177304964539,True
2022-03-07,high_vol,chop,-0.06933140437919916,0.011516914015585744,0.0049906142617206495,0.022767620159156857,0.014980929182274533,1.0,True
2022-03-08,high_vol,chop,-0.0741543943468368,0.00906236936828253,0.004659573450995325,0.023377520034940723,0.015059532230091351,1.0,True
2022-03-09,high_vol,chop,-0.04721885365766654,0.006731599693845736,0.004375056139228173,0.023356898075296215,0.015125721585741714,0.9964912280701754,True
2022-03-10,high_vol,chop,-0.04934308865633119,0.004343414634584208,0.004003816140779604,0.022957035664377484,0.015196110655358017,0.993006993006993,True
2022-03-11,high_vol,chop,-0.05901670191032582,0.0017555900457697504,0.003654187513083773,0.023162954804850776,0.015201219185136245,0.9930313588850174,True
2022-03-14,high_vol,trend_down,-0.0634113209988123,-0.0008738343825779316,0.0033978953336555318,0.023167319548365477,0.015284896147851878,0.9930555555555556,True
2022-03-15,high_vol,trend_down,-0.04071292067429444,-0.0031321464678167876,0.003221589217547338,0.02269886250485038,0.015380112714183814,0.9792387543252595,True
2022-03-16,high_vol,trend_down,-0.0175799115591887,-0.0051990812428796,0.0030861151821854893,0.022404268634851662,0.015478234904540594,0.9724137931034482,True
2022-03-17,high_vol,trend_down,-0.00364954270028206,-0.007066943629309819,0.0029698583504784715,0.02182302088999204,0.015629023589060355,0.9587628865979382,True
2022-03-18,high_vol,chop,0.005227399569976532,-0.008423642166577983,0.0030190766238431532,0.021334607748861412,0.015640412505238087,0.9417808219178082,True
2022-03-21,high_vol,chop,0.006004925098033409,-0.009721705367271016,0.0030931069027666513,0.020745544916275338,0.015807970955533684,0.9283276450511946,True
2022-03-22,high_vol,chop,0.01853752338542569,-0.01076531058176522,0.0033171383231502816,0.020024349990223914,0.015960235098952995,0.9013605442176871,True
2022-03-23,high_vol,chop,0.006410366888509378,-0.011976646279137748,0.0035138383805226603,0.0197829971121744,0.016046274269114102,0.888135593220339,True
2022-03-24,high_vol,chop,0.022474511334852565,-0.013158543108182763,0.003679076942963766,0.019159458674995,0.016135690974247295,0.8682432432432432,True
2022-03-25,high_vol,chop,0.02832347541487068,-0.014300677864848899,0.003641109832300149,0.018422395489893825,0.016399578126454862,0.8552188552188552,True
2022-03-28,high_vol,chop,0.036043713313744785,-0.015035157091114137,0.0036990050092142734,0.01790222455969701,0.016601064302752797,0.8422818791946308,True
2022-03-29,high_vol,chop,0.04901160401613147,-0.015576880200622978,0.00395553146578731,0.01737366971341118,0.016703147293316654,0.822742474916388,True
2022-03-30,high_vol,chop,0.04242939909978838,-0.01585473657725156,0.00408759471594955,0.017025541799950812,0.01672572447278419,0.8166666666666667,True
2022-03-31,high_vol,chop,0.026390162798878958,-0.01618453789508889,0.004151162482650905,0.017258532128510484,0.016745592800255376,0.8172757475083057,True
2022-04-01,chop,chop,0.029010498669774787,-0.016249008344822236,0.004258356930081808,0.016661782726808606,0.01674062571838758,0.7913907284768212,False
2022-04-04,chop,chop,0.03693890550281331,-0.015868331596223806,0.004681572915130605,0.01606734898426008,0.016735658636519785,0.7821782178217822,False
2022-04-05,chop,chop,0.023321093623794864,-0.015700071508106372,0.005005372558151366,0.016379072853584344,0.016730691554651986,0.7861842105263158,False
2022-04-06,chop,chop,0.012534915583541029,-0.01541923174773241,0.00517513256788793,0.01657210874876471,0.01672572447278419,0.7901639344262295,False
2022-04-07,chop,chop,0.01692726036709713,-0.01501977660836018,0.0053871087507502136,0.016450856783220082,0.016720757390916396,0.7843137254901961,False
2022-04-08,chop,chop,0.013457975583898385,-0.014537925675955576,0.005627941247255519,0.01606523847536599,0.016714887358383147,0.7719869706840391,False
2022-04-11,trend_down,trend_down,-0.0037727645351075534,-0.014774830090123259,0.005803122016811546,0.01650529709905928,0.016709017325849902,0.788961038961039,False
2022-04-12,high_vol,trend_down,-0.006941373084982216,-0.015412181662388225,0.00585534233652929,0.01686638231986586,0.016730691554651986,0.8058252427184466,True
2022-04-13,chop,chop,0.004871693042536984,-0.016013615548991167,0.005850480759092225,0.01649454705843736,0.01672572447278419,0.7838709677419354,False
2022-04-14,trend_down,trend_down,-0.006759994337177444,-0.016992834346962193,0.005725644143377284,0.01665974383252673,0.016720757390916396,0.7909967845659164,False
2022-04-18,trend_down,trend_down,-0.005962364700622169,-0.017460378697343293,0.005519827170312963,0.01613859727537509,0.016714887358383147,0.7692307692307693,False
2022-04-19,chop,chop,0.010251886504202501,-0.017747595060952914,0.005401121786967833,0.016051025723698733,0.016709017325849902,0.7571884984025559,False
2022-04-20,chop,chop,0.009619663234596842,-0.01799028051318252,0.005224434180242099,0.015572512800472454,0.016703147293316654,0.7420382165605095,False
2022-04-21,high_vol,trend_down,-0.004895787333104362,-0.018603968876418353,0.00502242120314933,0.016784764999164387,0.01672572447278419,0.8063492063492064,True
2022-04-22,high_vol,trend_down,-0.030813594270234668,-0.019955151851870023,0.004643163999329847,0.018144765753373485,0.016745592800255376,0.8544303797468354,True
2022-04-25,high_vol,trend_down,-0.02427083878871239,-0.020806542686940932,0.004237606922577797,0.018393494404260302,0.016776930559382584,0.8580441640378549,True
2022-04-26,high_vol,trend_down,-0.05147649161647461,-0.02166400514188538,0.0036476573205403984,0.01972454281821069,0.016833735391585274,0.8930817610062893,True
2022-04-27,high_vol,trend_down,-0.04786526678574732,-0.02243442929662154,0.003035254799974796,0.019618330280590356,0.01687483068236285,0.8871473354231975,True
2022-04-28,high_vol,trend_down,-0.022999399380197127,-0.023158549429005637,0.002557150645102757,0.019833542392044063,0.01690181991519407,0.9,True
2022-04-29,high_vol,trend_down,-0.05761581375560687,-0.024454736919147346,0.0019718673256028385,0.02200153277039266,0.016959086671536998,0.9657320872274143,True
2022-05-02,high_vol,trend_down,-0.050962889828075175,-0.025279086773420056,0.0014369012282948734,0.022186183293045867,0.016984254106812615,0.968944099378882,True
2022-05-03,high_vol,trend_down,-0.045832489268537335,-0.02598248162865535,0.000872482899122895,0.021462963135823986,0.017011543466223095,0.9411764705882353,True
2022-05-04,high_vol,trend_down,-0.016752289684309196,-0.02598350799790461,0.0005129735178817096,0.021996212929997656,0.017118737931374688,0.9598765432098766,True
2022-05-05,high_vol,trend_down,-0.05134575892110049,-0.026121470643262423,1.9982208020685732e-05,0.02456441992989922,0.01727769028996721,1.0,True
2022-05-06,high_vol,trend_down,-0.05627435082440069,-0.026616684547199787,-0.0005412592435359853,0.024521777942732595,0.017354322935794107,0.9969325153374233,True
2022-05-09,high_vol,trend_down,-0.0848278211239124,-0.02793111233473411,-0.0012578612141943557,0.02618555710348543,0.017369800357887766,1.0,True
2022-05-10,high_vol,trend_down,-0.08112757750057686,-0.029153831418095577,-0.0018739059213997988,0.026274406871101812,0.01745101748327206,1.0,True
2022-05-11,high_vol,trend_down,-0.09417197978141123,-0.03031688274510924,-0.0025103605634470005,0.026988467672355066,0.017503593372101178,1.0,True
2022-05-12,high_vol,trend_down,-0.09321233586228028,-0.03185098473488357,-0.0032024777604783283,0.027025824688886264,0.017511467284061367,1.0,True
2022-05-13,high_vol,trend_down,-0.07007192752431535,-0.03295091512411075,-0.0037447395007460527,0.02643686732046651,0.017536898678370938,0.9939577039274925,True
2022-05-16,high_vol,trend_down,-0.07246757148739036,-0.03397176999438778,-0.0042568830089732,0.025785776489524053,0.01759206442542726,0.9849397590361446,True
2022-05-17,high_vol,trend_down,-0.05290000663378236,-0.034152833923405956,-0.0047088709880611646,0.02494475745633989,0.01762112245243304,0.9819819819819819,True
2022-05-18,high_vol,trend_down,-0.09004947998183177,-0.03471269263098897,-0.005389013564387146,0.027375076328179364,0.017739669931435314,1.0,True
2022-05-19,high_vol,trend_down,-0.09402581837992863,-0.03587892097693235,-0.005980914044536045,0.026865690650329895,0.01793273798500393,0.991044776119403,True
2022-05-20,high_vol,trend_down,-0.09211609207508198,-0.0369239935437794,-0.006507953211315587,0.027958842720531056,0.018054791686231617,1.0,True
2022-05-23,high_vol,trend_down,-0.07413066206235697,-0.037470848510144594,-0.006938338453168824,0.026942609982509375,0.01812677093994511,0.9881305637982196,True
2022-05-24,high_vol,trend_down,-0.08020687580913033,-0.03798761624512492,-0.007243934126509033,0.027016750471551002,0.01823154731272052,0.9911242603550295,True
2022-05-25,high_vol,trend_down,-0.07083076900053675,-0.03879237927889023,-0.007546437491948832,0.026226216293937985,0.018331038773075247,0.9734513274336283,True
2022-05-26,high_vol,trend_down,-0.050919388913007624,-0.03973972452424934,-0.007882218907197314,0.02558000584973544,0.0183969968488975,0.9647058823529412,True
2022-05-27,high_vol,trend_down,-0.02644352500309466,-0.04057845215777456,-0.00796343442969294,0.02491585619722438,0.018411006627446293,0.9589442815249267,True
2022-05-31,high_vol,trend_down,-0.030470003573546678,-0.041643996394357896,-0.008144929279642166,0.024378960767818165,0.01842011771740432,0.9502923976608187,True
2022-06-01,high_vol,trend_down,-0.03673796139990604,-0.04280755117251811,-0.008467011933143365,0.024445779491707217,0.018476748906636847,0.9504373177842566,True
2022-06-02,high_vol,trend_down,-0.016905207512399878,-0.04397048871022802,-0.008742305715193188,0.024055218772115947,0.018664482832858195,0.9447674418604651,True
2022-06-03,high_vol,trend_down,-0.031521893493357656,-0.04516047651628419,-0.008832517614131952,0.024080705712130918,0.018943955660599233,0.9449275362318841,True
2022-06-06,high_vol,trend_down,-0.026796134126725546,-0.04660250570682234,-0.00887900223945881,0.023345673418794764,0.019152857081207533,0.9335260115606936,True
2022-06-07,high_vol,trend_down,-0.015741879763971345,-0.04797138792371314,-0.008725072358904074,0.022951448560335007,0.019158138356237506,0.9221902017291066,True
2022-06-08,high_vol,trend_down,-0.02437843924275329,-0.04959992568083438,-0.008663331755960346,0.02249123825240535,0.019299898047878544,0.9109195402298851,True
2022-06-09,high_vol,trend_down,-0.04485725679121155,-0.05181327570875727,-0.008670832429434339,0.02322620902678993,0.01941965814842959,0.9312320916905444,True
2022-06-10,high_vol,trend_down,-0.06950141699322443,-0.054291496111199766,-0.008816535879977105,0.024353346326374172,0.01947389201740025,0.9457142857142857,True
2022-06-13,high_vol,trend_down,-0.10154333292443563,-0.056993308527340636,-0.009182245569216207,0.026649170890336856,0.019534024381510764,0.98005698005698,True
2022-06-14,high_vol,trend_down,-0.10084477830040972,-0.05975403537827473,-0.009611262977646251,0.026224682393496634,0.019581982723910242,0.96875,True
2022-06-15,high_vol,trend_down,-0.08460941645298714,-0.06248944096792419,-0.010104588902359102,0.026228165702971595,0.019608587092158257,0.9716713881019831,True
2022-06-16,high_vol,trend_down,-0.11128466086777788,-0.06541076689399272,-0.010509386382740238,0.028133947448787045,0.01963699577682077,1.0,True
2022-06-17,high_vol,trend_down,-0.10971834433795369,-0.06815813270906479,-0.01092363057647705,0.027588432307688145,0.019676903780575246,0.9943661971830986,True
2022-06-21,high_vol,trend_down,-0.08402132879548574,-0.0706773831738371,-0.011221638324860783,0.02701887075806424,0.01972454281821069,0.9859550561797753,True
2022-06-22,high_vol,trend_down,-0.08240219013703087,-0.07317147966569182,-0.011599188933536397,0.026763837197642075,0.01977130625338166,0.9719887955182073,True
2022-06-23,high_vol,trend_down,-0.070589108738075,-0.07521090721219414,-0.011888076699037131,0.025733154433069547,0.019803606142026062,0.946927374301676,True
2022-06-24,high_vol,trend_down,-0.0387610347315589,-0.0767645937359801,-0.012068542931708115,0.025361609476547215,0.01982382425397393,0.9415041782729805,True
2022-06-27,high_vol,trend_down,-0.03984332686293979,-0.07862146276041426,-0.012320205032819831,0.024360919536924708,0.019834176012532255,0.9222222222222223,True
2022-06-28,high_vol,trend_down,-0.0567987305375689,-0.08054506719474397,-0.012717296600799344,0.02546270972530005,0.019836710494485016,0.9418282548476454,True
2022-06-29,high_vol,trend_down,-0.05486757858335989,-0.08247869045325484,-0.01309610440341058,0.02438625326590513,0.019947981798348176,0.9226519337016574,True
2022-06-30,high_vol,trend_down,-0.05937705702830465,-0.08487178498420711,-0.013434101475436777,0.02436351005831803,0.020004929843859934,0.9173553719008265,True
2022-07-01,high_vol,trend_down,-0.04641033170533071,-0.08707416104110566,-0.013888374421252125,0.023866620239876297,0.02008238294730729,0.9038461538461539,True
2022-07-05,high_vol,trend_down,-0.041920613556086006,-0.08895793459173329,-0.014304723773162054,0.023818094995597103,0.020214664712844863,0.9013698630136986,True
2022-07-06,high_vol,trend_down,-0.03661685479346277,-0.09030918348749939,-0.014648130543886917,0.02321093548387615,0.020395594032494958,0.8879781420765027,True
2022-07-07,high_vol,trend_down,-0.020241475126087205,-0.09164872296476212,-0.014849118539608686,0.0224432290427117,0.02052351382955648,0.8637602179836512,True
2022-07-08,high_vol,trend_down,-0.019692905882750522,-0.09243708251055804,-0.014955717412195924,0.021772508380083266,0.020556188779388848,0.8369565217391305,True
2022-07-11,high_vol,trend_down,-0.02927362897500596,-0.09339320926165118,-0.015043655534410338,0.021412058033902785,0.020558864214292656,0.8238482384823849,True
2022-07-12,high_vol,trend_down,-0.035574079448456586,-0.09489904360720691,-0.015090264590111313,0.02140494179231905,0.02058395943219627,0.8216216216216217,True
2022-07-13,high_vol,trend_down,-0.039024489236810345,-0.09574518719898695,-0.015032598815972742,0.021349827434091286,0.020671067696655852,0.8194070080862533,True
2022-07-14,high_vol,trend_down,-0.03957633704768626,-0.09675231945208662,-0.014913860825071068,0.021387068094281408,0.02069937488657014,0.8198924731182796,True
2022-07-15,high_vol,trend_down,-0.01967023165645787,-0.0976838013086948,-0.014649627976939916,0.020848438884389413,0.020729907623384686,0.8042895442359249,True
2022-07-18,high_vol,trend_down,-0.025427426429275424,-0.09930480968189737,-0.014296620238698043,0.02109694060144065,0.020786702503520972,0.8048128342245989,True
2022-07-19,high_vol,chop,0.0020062091842181218,-0.09991352852144808,-0.01375420968565566,0.021063060431292465,0.02089136319377002,0.8026666666666666,True
2022-07-20,chop,chop,0.009246504949978807,-0.10026722638335805,-0.013327812277442508,0.020380997126713974,0.020848438884389413,0.7792553191489362,False
2022-07-21,chop,chop,0.01949148902664244,-0.09992970458668948,-0.012785004864014904,0.020025842649777605,0.0208278600907666,0.7745358090185677,False
2022-07-22,chop,chop,0.010239190601750492,-0.0997200880423762,-0.012393381239190537,0.02011284504325643,0.020807281297143786,0.7751322751322751,False
2022-07-25,chop,chop,0.011320696831329746,-0.09918246516990248,-0.012157389485102699,0.019242213104023926,0.020786702503520972,0.7361477572559367,False
2022-07-26,trend_down,trend_down,-0.000570167700894797,-0.09875349376954268,-0.012022092675543328,0.019108654807575332,0.02076612370989815,0.7289473684210527,False
2022-07-27,chop,chop,0.025417067886067013,-0.0984023531481103,-0.011712346759371828,0.019430189900995015,0.020745544916275338,0.7401574803149606,False
2022-07-28,chop,chop,0.03796083523550764,-0.09782902591828413,-0.011292321267138639,0.019340381787206918,0.020737726269830014,0.7356020942408377,False
2022-07-29,chop,chop,0.052895481742042616,-0.09743466250366739,-0.010784240127833189,0.01890755580411183,0.020729907623384686,0.7232375979112271,False
2022-08-01,chop,chop,0.04876393581749561,-0.09630788565740811,-0.010310287086857217,0.01848034717109131,0.020722088976939362,0.7161458333333334,False
2022-08-02,chop,chop,0.040856274292640826,-0.09509004664511678,-0.009966392874416474,0.01835606085538879,0.02071427033049404,0.7064935064935065,False
2022-08-03,chop,chop,0.05581865750919013,-0.09361558918658075,-0.009667400623676659,0.018095387088645772,0.02070645168404871,0.6994818652849741,False
2022-08-04,chop,chop,0.05417884159192021,-0.09247300551618254,-0.009534766320436816,0.017271243230964527,0.02069937488657014,0.6744186046511628,False
2022-08-05,chop,chop,0.051349231938111695,-0.09117829008440115,-0.009450513705940189,0.016854219949727137,0.02069229808909157,0.6572164948453608,False
2022-08-08,chop,chop,0.04929520208949456,-0.09004189726500234,-0.009293580249006173,0.016669944653446792,0.020685221291612998,0.6452442159383034,False
2022-08-09,chop,chop,0.04480773607295552,-0.08931794052132325,-0.009069749824625273,0.01602194268897721,0.020678144494134427,0.6076923076923076,False
2022-08-10,chop,chop,0.06649663258367,-0.08874996572428984,-0.008710082278072573,0.016066392673709927,0.020671067696655852,0.6163682864450127,False
2022-08-11,chop,chop,0.06611437242698592,-0.08804803375530157,-0.008381751615874622,0.015895006916390633,0.02064929063054096,0.6020408163265306,False
2022-08-12,chop,chop,0.08319967699295039,-0.08693234283213336,-0.008159849164406041,0.015721422118037544,0.020627513564426065,0.6005089058524173,False
2022-08-15,chop,chop,0.08703090963748239,-0.08613574603405505,-0.007849690244502994,0.015321358955966301,0.020605736498311173,0.5862944162436549,False
2022-08-16,chop,chop,0.08810318570885212,-0.0849447970678926,-0.007758176911770387,0.015005374850248386,0.020583959432196278,0.5746835443037974,False
2022-08-17,chop,chop,0.07956739369936483,-0.08391014218119341,-0.007682686640118397,0.014897042482291017,0.02056218236608138,0.5707070707070707,False
2022-08-18,chop,chop,0.0820396937546215,-0.08300517341730762,-0.007711786504431273,0.01431203968908949,0.02056107631548514,0.5415617128463476,False
2022-08-19,chop,chop,0.06690996951974637,-0.08207557368826679,-0.007735302895723106,0.014599375057248863,0.0205599702648889,0.5577889447236181,False
2022-08-22,chop,chop,0.044065710846209916,-0.0809753350463982,-0.00787744946083413,0.015527958393383582,0.020558864214292656,0.5964912280701754,False
2022-08-23,chop,chop,0.04035471213699249,-0.07934540191498773,-0.007960016494267697,0.015086050481519927,0.020557758163696416,0.58,False
2022-08-24,chop,chop,0.041652502489118115,-0.076960837578539,-0.00817133194024644,0.014606109063593076,0.020556652113100177,0.5561097256857855,False
2022-08-25,chop,chop,0.053935595644071244,-0.07430757908585284,-0.008413857752395781,0.0143768782580315,0.020556420446244512,0.5373134328358209,False
2022-08-26,chop,chop,0.01692678408163717,-0.07242365763768055,-0.008882356523231216,0.01641004496987285,0.020556188779388848,0.6377171215880894,False
2022-08-29,chop,chop,0.008382020580880889,-0.07008896709506562,-0.009306858573565835,0.016162485097556627,0.020555957112533187,0.6336633663366337,False
2022-08-30,trend_down,trend_down,-0.00430125056822428,-0.06787052000110472,-0.009669712596512725,0.016627536417034072,0.020555725445677523,0.6518518518518519,False
2022-08-31,trend_down,trend_down,-0.012870304776730679,-0.06614856063688024,-0.010142761565499536,0.016678885317387517,0.02055549377882186,0.6600985221674877,False
2022-09-01,trend_down,trend_down,-0.010861510131670471,-0.06434584835615076,-0.010585397229007976,0.016653532093743924,0.02052351382955648,0.6511056511056511,False
2022-09-02,trend_down,trend_down,-0.021983430767627432,-0.06284096470762246,-0.011050621944841965,0.01767199956000437,0.020491533880291103,0.7083333333333334,False
2022-09-06,trend_down,trend_down,-0.025706721666182042,-0.061961124041646,-0.011494466795920366,0.017513791146266156,0.020459553931025724,0.6992665036674817,False
2022-09-07,trend_down,trend_down,-0.008657857616372833,-0.06074095505482524,-0.011843690944039587,0.017482376720817414,0.020427573981760344,0.6926829268292682,False
2022-09-08,trend_down,trend_down,-0.003158482315138156,-0.059062786723005134,-0.01225757238653924,0.017330646164017,0.020395594032494958,0.6861313868613139,False
2022-09-09,chop,chop,0.011005689579977496,-0.05715906003277882,-0.012556728669215977,0.017099109943949586,0.02039267465133876,0.6796116504854369,False
2022-09-12,chop,chop,0.020160943998260406,-0.054944152662214196,-0.012889290533832254,0.016600529642714402,0.020389755270182563,0.639225181598063,False
2022-09-13,trend_down,trend_down,-0.024772417954110892,-0.05354019547415689,-0.01348672030531628,0.01957701705753941,0.02038683588902637,0.7657004830917874,False
2022-09-14,trend_down,trend_down,-0.021664697268941935,-0.052230366807095474,-0.01390538080146353,0.019029112712537766,0.02038391650787017,0.7421686746987952,False
2022-09-15,trend_down,trend_down,-0.03310138209101121,-0.051077127870680084,-0.014396026923734317,0.01918741896134088,0.020380997126713974,0.75,False
2022-09-16,trend_down,trend_down,-0.0442406800080315,-0.05045684496576086,-0.014840240885069411,0.01951153544891622,0.02033868417795765,0.762589928057554,False
2022-09-19,trend_down,trend_down,-0.036823080351587434,-0.04976968837559337,-0.015104483484524311,0.019149452892603232,0.020296371229201325,0.7416267942583732,False
2022-09-20,trend_down,trend_down,-0.0478723694341473,-0.04895513429323051,-0.015368139291926819,0.019354979855627744,0.020254058280445002,0.7541766109785203,False
2022-09-21,high_vol,trend_down,-0.0643215407616039,-0.04826436311843607,-0.015627230252729052,0.02054954608641398,0.02038391650787017,0.8047619047619048,True
2022-09-22,trend_down,trend_down,-0.07196890790812838,-0.0475315623826732,-0.015982465610783758,0.020048846661660645,0.020380997126713974,0.7933491686460807,False
2022-09-23,high_vol,trend_down,-0.08706694296568895,-0.04687270537004584,-0.016583636274205893,0.021055817399578052,0.02039267465133876,0.8222748815165877,True
2022-09-26,high_vol,trend_down,-0.09516344232800145,-0.04667146142439804,-0.01709761247133923,0.021154931663040444,0.020487965264846374,0.8274231678486997,True
2022-09-27,high_vol,trend_down,-0.09663998202130086,-0.04638835298541044,-0.017598602256730378,0.021567424695932123,0.02055192516337713,0.8537735849056604,True
2022-09-28,high_vol,trend_down,-0.07786839348064689,-0.04628627598927981,-0.018015846869147367,0.021510350081177465,0.020555725445677523,0.851764705882353,True
2022-09-29,high_vol,trend_down,-0.0956913540426052,-0.04663018627906368,-0.018400609671892942,0.022532317043414116,0.020556652113100177,0.8873239436619719,True
2022-09-30,high_vol,trend_down,-0.10782440841349705,-0.04740601024744662,-0.018826405668186275,0.02302530354889945,0.02056107631548514,0.8969555035128806,True
