date,tickers
2020-07-27,"ACC,ACHC,ACIW,ACM,ADNT,AEO,AFG,AGCO,ALE,AM,AMCX,AMED,AMG,AN,ARW,ARWR,ASB,ASGN,ASH,ATGE,ATI,ATR,AVNS,AVNT,AVT,AXON,AYI,AZTA,BC,BCO,BDC,BFH,BHF,BJ,BKH,BLD,BLKB,BOH,BRO,BRX,BYD,CABO,CACI,CADE,CAR,CASY,CATY,CBRL,CBSH,CBT,CC,CCMP,CDAY,CDK,CDP,CFR,CGNX,CHDN,CHE,CHH,CHX,CIEN,CIT,CLGX,CLH,CLI,CMC,CMD,CMP,CNK,CNO,CNX,COHR,COLM,CONE,COR,CPT,CRI,CRL,CRS,CRUS,CSL,CTLT,CUZ,CVLT,CW,CXT,CXW,CZR,DAN,DAR,DCI,DECK,DEI,DINO,DKS,DLPH,DLX,DNKN,DOC,DY,EBS,EGP,EHC,EME,ENOV,ENPH,ENR,ENS,EPC,EPR,EQT,ESNT,ETRN,ETSY,EV,EVR,EWBC,EXE,EXEL,EXP,FAF,FCFS,FCN,FDS,FFIN,FHI,FHN,FICO,FIVE,FL,FLG,FLO,FLR,FNB,FR,FSLR,FULT,GAP,GATX,GBCI,GEF,GEO,GGG,GHC,GMED,GNRC,GNTX,GNW,GO,GRUB,GT,GTM,HAE,HAIN,HCSG,HE,HELE,HIW,HNI,HOG,HOMB,HPP,HQY,HR,HRC,HUBB,HWC,HXL,IART,IBKR,IBOC,ICUI,IDA,IDCC,INGR,INT,ITT,JACK,JBGS,JBL,JBLU,JEF,JHG,JLL,JWN,KAR,KBH,KBR,KEX,KMPR,KMT,KNX,KRC,LAMR,LEA,LECO,LFUS,LGND,LHCG,LII,LITE,LIVN,LM,LNW,LOGM,LOPE,LPX,LSI,LSTR,MAC,MAN,MANH,MASI,MAT,MCY,MD,MDU,MIDD,MKSI,MLKN,MMS,MODG,MOH,MPW,MPWR,MRCY,MSA,MSM,MTX,MTZ,MUR,MUSA,MZTI,NATI,NAVI,NDSN,NEU,NFG,NGVT,NJR,NKTR,NNN,NSP,NTCT,NUS,NUVA,NVT,NWE,NYT,OC,OGE,OGS,OHI,OI,OLED,OLLI,OLN,ORI,OSK,OZK,P,PACW,PB,PBF,PBH,PCH,PCTY,PDCO,PEB,PEN,PENN,PII,PK,PNFP,POOL,POST,PPC,PRAH,PRG,PRI,PRSP,PSB,PTC,PZZA,QDEL,QLYS,R,RAMP,RGA,RGEN,RGLD,RH,RIG,RLI,RNR,RPM,RRX,RS,RYN,SABR,SAFM,SAIC,SAM,SBH,SBNY,SBRA,SCI,SEDG,SEIC,SF,SFM,SGI,SIGI,SIX,SKX,SLAB,SLGN,SLM,SMG,SMTC,SNV,SNX,SON,SR,SRC,SRCL,STL,STLD,STOR,STRA,SVC,SWX,SXT,SYNA,SYNH,TCBI,TCF,TCO,TDC,TDS,TECH,TER,TEX,TGNA,THC,THG,THO,THS,TKO,TKR,TMHC,TNL,TOL,TPH,TR,TREE,TREX,TRIP,TRMB,TRMK,TRN,TTC,TTEK,TXNM,TXRH,UAA/UA,UBSI,UE,UFS,UGI,UMBF,UMPQ,UNVR,URBN,UTHR,VAC,VC,VLY,VMI,VSAT,VSH,VVV,VYX,WAFD,WBS,WEN,WERN,WEX,WH,WLY,WOLF,WOR,WPX,WRI,WSM,WSO,WTFC,WTRG,WW,WWD,X,XEC,XPO,Y,YELP,ZD"
2020-08-03,"ACC,ACHC,ACIW,ACM,ADNT,AEO,AFG,AGCO,ALE,AM,AMCX,AMED,AMG,AN,ARW,ARWR,ASB,ASGN,ASH,ATGE,ATI,ATR,AVNS,AVNT,AVT,AXON,AYI,AZTA,BC,BCO,BDC,BFH,BHF,BJ,BKH,BLD,BLKB,BOH,BRO,BRX,BYD,CABO,CACI,CADE,CAR,CASY,CATY,CBRL,CBSH,CBT,CC,CCMP,CDAY,CDK,CDP,CFR,CGNX,CHDN,CHE,CHH,CHX,CIEN,CIT,CLGX,CLH,CLI,CMC,CMD,CMP,CNK,CNO,CNX,COHR,COLM,CONE,COR,CPT,CRI,CRL,CRUS,CSL,CTLT,CUZ,CVLT,CW,CXT,CXW,CZR,DAN,DAR,DCI,DECK,DEI,DINO,DKS,DLPH,DNKN,DOC,DY,EBS,EGP,EHC,EME,ENOV,ENPH,ENR,ENS,EPC,EPR,EQT,ESNT,ETRN,ETSY,EV,EVR,EWBC,EXE,EXEL,EXP,FAF,FCFS,FCN,FDS,FFIN,FHI,FHN,FICO,FIVE,FL,FLG,FLO,FLR,FNB,FR,FSLR,FULT,GAP,GATX,GBCI,GEF,GEO,GGG,GHC,GMED,GNRC,GNTX,GNW,GO,GRUB,GT,GTM,HAE,HAIN,HCSG,HE,HELE,HIW,HNI,HOG,HOMB,HPP,HQY,HR,HRC,HUBB,HWC,HXL,IAA,IART,IBKR,IBOC,ICUI,IDA,IDCC,INGR,INT,ITT,JACK,JBGS,JBL,JBLU,JEF,JHG,JLL,JWN,KAR,KBH,KBR,KEX,KMPR,KMT,KNX,KRC,LAMR,LEA,LECO,LFUS,LGND,LHCG,LII,LITE,LIVN,LNW,LOGM,LOPE,LPX,LSI,LSTR,MAC,MAN,MANH,MASI,MAT,MCY,MD,MDU,MIDD,MKSI,MLKN,MMS,MODG,MOH,MPW,MPWR,MRCY,MSA,MSM,MTX,MTZ,MUR,MUSA,MZTI,NATI,NAVI,NDSN,NEU,NFG,NGVT,NJR,NKTR,NNN,NSP,NTCT,NUS,NUVA,NVT,NWE,NYT,OC,OGE,OGS,OHI,OI,OLED,OLLI,OLN,ORI,OSK,OZK,P,PACW,PB,PBF,PBH,PCH,PCTY,PDCO,PEB,PEN,PENN,PII,PK,PNFP,POOL,POST,PPC,PRAH,PRG,PRI,PRSP,PSB,PTC,PZZA,QDEL,QLYS,R,RAMP,REXR,RGA,RGEN,RGLD,RH,RIG,RLI,RNR,RPM,RRX,RS,RUN,RYN,SABR,SAFM,SAIC,SAM,SBH,SBNY,SBRA,SCI,SEDG,SEIC,SF,SFM,SGI,SIGI,SIX,SKX,SLAB,SLGN,SLM,SMG,SMTC,SNV,SNX,SON,SR,SRC,SRCL,STL,STLD,STOR,STRA,SVC,SWX,SXT,SYNA,SYNH,TCBI,TCF,TCO,TDC,TDS,TECH,TER,TEX,TGNA,THC,THG,THO,THS,TKO,TKR,TMHC,TNL,TOL,TPH,TR,TREE,TREX,TRIP,TRMB,TRMK,TRN,TTC,TTEK,TXNM,TXRH,UAA/UA,UBSI,UE,UFS,UGI,UMBF,UMPQ,UNVR,URBN,UTHR,VAC,VC,VLY,VMI,VSAT,VSH,VVV,VYX,WAFD,WBS,WEN,WERN,WEX,WH,WLY,WOLF,WOR,WPX,WRI,WSM,WSO,WTFC,WTRG,WW,WWD,X,XEC,XPO,Y,YELP,ZD"
2020-08-17,"ACC,ACHC,ACIW,ACM,ADNT,AEO,AFG,AGCO,ALE,AM,AMCX,AMED,AMG,AN,ARW,ARWR,ASB,ASGN,ASH,ATGE,ATI,ATR,AVNS,AVNT,AVT,AXON,AYI,AZTA,BC,BCO,BDC,BFH,BHF,BJ,BKH,BLD,BLDR,BLKB,BOH,BRO,BRX,BYD,CABO,CACI,CADE,CAR,CASY,CATY,CBRL,CBSH,CBT,CC,CCMP,CDAY,CDK,CDP,CFR,CGNX,CHDN,CHE,CHH,CHX,CIEN,CIT,CLGX,CLH,CLI,CMC,CMD,CMP,CNK,CNO,CNX,COHR,COLM,CONE,COR,CPT,CRI,CRL,CRUS,CSL,CTLT,CUZ,CVLT,CW,CXT,CZR,DAN,DAR,DCI,DECK,DEI,DINO,DKS,DLPH,DNKN,DOC,DY,EBS,EGP,EHC,EME,ENOV,ENPH,ENR,ENS,EPC,EPR,EQT,ESNT,ETRN,ETSY,EV,EVR,EWBC,EXE,EXEL,EXP,FAF,FCFS,FCN,FDS,FFIN,FHI,FHN,FICO,FIVE,FL,FLG,FLO,FLR,FNB,FR,FSLR,FULT,GAP,GATX,GBCI,GEF,GEO,GGG,GHC,GMED,GNRC,GNTX,GNW,GO,GRUB,GT,GTM,HAE,HAIN,HCSG,HE,HELE,HIW,HNI,HOG,HOMB,HPP,HQY,HR,HRC,HUBB,HWC,HXL,IAA,IART,IBKR,IBOC,ICUI,IDA,IDCC,INGR,INT,ITT,JACK,JBGS,JBL,JBLU,JEF,JHG,JLL,JWN,KAR,KBH,KBR,KEX,KMPR,KMT,KNX,KRC,LAMR,LEA,LECO,LFUS,LGND,LHCG,LII,LITE,LIVN,LNW,LOGM,LOPE,LPX,LSI,LSTR,MAC,MAN,MANH,MASI,MAT,MCY,MD,MDU,MIDD,MKSI,MLKN,MMS,MODG,MOH,MPW,MPWR,MRCY,MSA,MSM,MTX,MTZ,MUR,MUSA,MZTI,NATI,NAVI,NDSN,NEU,NFG,NGVT,NJR,NKTR,NNN,NSP,NTCT,NUS,NUVA,NVT,NWE,NYT,OC,OGE,OGS,OHI,OI,OLED,OLLI,OLN,ORI,OSK,OZK,P,PACW,PB,PBF,PBH,PCH,PCTY,PDCO,PEB,PEN,PENN,PII,PK,PNFP,POOL,POST,PPC,PRAH,PRG,PRI,PRSP,PSB,PTC,PZZA,QDEL,QLYS,R,RAMP,REXR,RGA,RGEN,RGLD,RH,RIG,RLI,RNR,RPM,RRX,RS,RUN,RYN,SABR,SAFM,SAIC,SAM,SBH,SBNY,SBRA,SCI,SEDG,SEIC,SF,SFM,SGI,SIGI,SIX,SKX,SLAB,SLGN,SLM,SMG,SMTC,SNV,SNX,SON,SR,SRC,SRCL,STL,STLD,STOR,STRA,SVC,SWX,SXT,SYNA,SYNH,TCBI,TCF,TCO,TDC,TDS,TECH,TER,TEX,TGNA,THC,THG,THO,THS,TKO,TKR,TMHC,TNL,TOL,TPH,TR,TREE,TREX,TRIP,TRMB,TRMK,TRN,TTC,TTEK,TXNM,TXRH,UAA/UA,UBSI,UE,UFS,UGI,UMBF,UMPQ,UNVR,URBN,UTHR,VAC,VC,VLY,VMI,VSAT,VSH,VVV,VYX,WAFD,WBS,WEN,WERN,WEX,WH,WLY,WOLF,WOR,WPX,WRI,WSM,WSO,WTFC,WTRG,WW,WWD,X,XEC,XPO,Y,YELP,ZD"
2020-09-01,"ACC,ACHC,ACIW,ACM,ADNT,AEO,AFG,AGCO,ALE,AM,AMCX,AMED,AMG,AN,ARW,ARWR,ASB,ASGN,ASH,ATGE,ATI,ATR,AVNS,AVNT,AVT,AXON,AYI,AZTA,BC,BCO,BDC,BFH,BHF,BJ,BKH,BLD,BLDR,BLKB,BOH,BRO,BRX,BYD,CABO,CACI,CADE,CAR,CASY,CATY,CBRL,CBSH,CBT,CC,CCMP,CDAY,CDK,CDP,CFR,CGNX,CHDN,CHE,CHH,CHX,CIEN,CIT,CLGX,CLH,CLI,CMC,CMD,CMP,CNK,CNO,CNX,COHR,COLM,CONE,COR,CPT,CRI,CRL,CRUS,CSL,CTLT,CUZ,CVLT,CW,CXT,CZR,DAN,DAR,DCI,DECK,DEI,DINO,DKS,DLPH,DNKN,DOC,DY,EBS,EGP,EHC,EME,ENOV,ENPH,ENR,ENS,EPC,EPR,EQT,ESNT,ETRN,ETSY,EV,EVR,EWBC,EXE,EXEL,EXP,FAF,FCFS,FCN,FDS,FFIN,FHI,FHN,FICO,FIVE,FL,FLG,FLO,FLR,FNB,FR,FSLR,FULT,GAP,GATX,GBCI,GEF,GEO,GGG,GHC,GMED,GNRC,GNTX,GNW,GO,GRUB,GT,GTM,HAE,HAIN,HCSG,HE,HELE,HIW,HNI,HOG,HOMB,HPP,HQY,HR,HRC,HUBB,HWC,HXL,IAA,IART,IBKR,IBOC,ICUI,IDA,IDCC,INGR,INT,ITT,JACK,JBGS,JBL,JBLU,JEF,JHG,JLL,JWN,KAR,KBH,KBR,KEX,KMPR,KMT,KNX,KRC,LAD,LAMR,LEA,LECO,LFUS,LGND,LHCG,LII,LITE,LIVN,LNW,LOPE,LPX,LSI,LSTR,MAC,MAN,MANH,MASI,MAT,MCY,MD,MDU,MIDD,MKSI,MLKN,MMS,MODG,MOH,MPW,MPWR,MRCY,MSA,MSM,MTX,MTZ,MUR,MUSA,MZTI,NATI,NAVI,NDSN,NEU,NFG,NGVT,NJR,NKTR,NNN,NSP,NTCT,NUS,NUVA,NVT,NWE,NYT,OC,OGE,OGS,OHI,OI,OLED,OLLI,OLN,ORI,OSK,OZK,P,PACW,PB,PBF,PBH,PCH,PCTY,PDCO,PEB,PEN,PENN,PII,PK,PNFP,POOL,POST,PPC,PRAH,PRG,PRI,PRSP,PSB,PTC,PZZA,QDEL,QLYS,R,RAMP,REXR,RGA,RGEN,RGLD,RH,RIG,RLI,RNR,RPM,RRX,RS,RUN,RYN,SABR,SAFM,SAIC,SAM,SBH,SBNY,SBRA,SCI,SEDG,SEIC,SF,SFM,SGI,SIGI,SIX,SKX,SLAB,SLGN,SLM,SMG,SMTC,SNV,SNX,SON,SR,SRC,SRCL,STL,STLD,STOR,STRA,SVC,SWX,SXT,SYNA,SYNH,TCBI,TCF,TCO,TDC,TDS,TECH,TER,TEX,TGNA,THC,THG,THO,THS,TKO,TKR,TMHC,TNL,TOL,TPH,TR,TREE,TREX,TRIP,TRMB,TRMK,TRN,TTC,TTEK,TXNM,TXRH,UAA/UA,UBSI,UE,UFS,UGI,UMBF,UMPQ,UNVR,URBN,UTHR,VAC,VC,VLY,VMI,VSAT,VSH,VVV,VYX,WAFD,WBS,WEN,WERN,WEX,WH,WLY,WOLF,WOR,WPX,WRI,WSM,WSO,WTFC,WTRG,WW,WWD,X,XEC,XPO,Y,YELP,ZD"
2020-09-21,"ACC,ACHC,ACIW,ACM,ADNT,AEO,AFG,AGCO,ALE,AM,AMCX,AMED,AMG,AN,ARW,ARWR,ASB,ASGN,ASH,ATGE,ATR,AVNS,AVNT,AVT,AXON,AYI,AZTA,BC,BCO,BDC,BFH,BHF,BJ,BKH,BLD,BLDR,BLKB,BOH,BRO,BRX,BYD,CABO,CACI,CADE,CAR,CASY,CATY,CBRL,CBSH,CBT,CC,CCMP,CDAY,CDK,CDP,CFR,CGNX,CHDN,CHE,CHH,CHX,CIEN,CIT,CLGX,CLH,CMC,CMD,CMP,CNK,CNO,CNX,COHR,COLM,CONE,COR,COTY,CPT,CRI,CRL,CRUS,CSL,CUZ,CVLT,CW,CXT,CZR,DAN,DAR,DCI,DECK,DEI,DINO,DKS,DLPH,DNKN,DOC,DY,EBS,EGP,EHC,EME,ENOV,ENPH,ENR,ENS,EPC,EPR,EQT,ESNT,ETRN,EV,EVR,EWBC,EXE,EXEL,EXP,FAF,FCFS,FCN,FDS,FFIN,FHI,FHN,FICO,FIVE,FL,FLG,FLO,FLR,FNB,FOXF,FR,FSLR,FULT,GAP,GATX,GBCI,GEF,GEO,GGG,GHC,GMED,GNRC,GNTX,GNW,GO,GRUB,GT,GTM,HAE,HAIN,HCSG,HE,HELE,HIW,HNI,HOG,HOMB,HPP,HQY,HR,HRB,HRC,HUBB,HWC,HXL,IAA,IART,IBKR,IBOC,ICUI,IDA,IDCC,INGR,INT,ITT,JACK,JAZZ,JBGS,JBL,JBLU,JEF,JHG,JLL,JWN,KAR,KBH,KBR,KEX,KMPR,KMT,KNX,KRC,KSS,LAD,LAMR,LEA,LECO,LFUS,LGND,LHCG,LII,LITE,LIVN,LNW,LOPE,LPX,LSI,LSTR,MAC,MAN,MANH,MASI,MAT,MCY,MD,MDU,MEDP,MIDD,MKSI,MLKN,MMS,MODG,MOH,MPW,MPWR,MRCY,MSA,MSM,MTX,MTZ,MUR,MUSA,MZTI,NATI,NAVI,NDSN,NEU,NFG,NGVT,NJR,NKTR,NNN,NSP,NTCT,NUS,NUVA,NVT,NWE,NYT,OC,OGE,OGS,OHI,OI,OLED,OLLI,OLN,ORI,OSK,OZK,P,PACW,PB,PBH,PCH,PCTY,PDCO,PEB,PEN,PENN,PII,PK,PNFP,POOL,POST,PPC,PRAH,PRG,PRI,PRSP,PSB,PTC,PZZA,QDEL,QLYS,R,RAMP,REXR,RGA,RGEN,RGLD,RH,RLI,RNR,RPM,RRX,RS,RUN,RYN,SABR,SAFM,SAIC,SAM,SBH,SBNY,SBRA,SCI,SEDG,SEIC,SF,SFM,SGI,SIGI,SIX,SKX,SLAB,SLGN,SLM,SMG,SMTC,SNV,SNX,SON,SR,SRC,SRCL,STL,STLD,STOR,STRA,SVC,SWX,SXT,SYNA,SYNH,TCBI,TCF,TCO,TDC,TDS,TECH,TEX,TGNA,THC,THG,THO,THS,TKO,TKR,TMHC,TNL,TOL,TPH,TR,TREE,TREX,TRIP,TRMB,TRMK,TRN,TTC,TTEK,TXNM,TXRH,UAA/UA,UBSI,UE,UFS,UGI,UMBF,UMPQ,UNVR,URBN,UTHR,VAC,VC,VLY,VMI,VSAT,VSH,VVV,VYX,WAFD,WBS,WEN,WERN,WEX,WH,WING,WLY,WOLF,WOR,WPX,WRI,WSM,WSO,WTFC,WTRG,WW,WWD,X,XEC,XPO,Y,YELP,ZD"
2020-10-05,"ACC,ACHC,ACIW,ACM,ADNT,AEO,AFG,AGCO,ALE,AM,AMCX,AMED,AMG,AN,ARW,ARWR,ASB,ASGN,ASH,ATGE,ATR,AVNS,AVNT,AVT,AXON,AYI,AZTA,BC,BCO,BDC,BFH,BHF,BJ,BKH,BLD,BLDR,BLKB,BOH,BRO,BRX,BYD,CABO,CACI,CADE,CAR,CASY,CATY,CBRL,CBSH,CBT,CC,CCMP,CDAY,CDK,CDP,CFR,CGNX,CHDN,CHE,CHH,CHX,CIEN,CIT,CLGX,CLH,CMC,CMD,CMP,CNK,CNO,CNX,COHR,COLM,CONE,COR,COTY,CPT,CRI,CRL,CRUS,CSL,CUZ,CVLT,CW,CXT,CZR,DAN,DAR,DCI,DECK,DEI,DINO,DKS,DLPH,DNKN,DOC,DY,EBS,EGP,EHC,EME,ENOV,ENPH,ENR,ENS,EPC,EPR,EQT,ESNT,ETRN,EV,EVR,EWBC,EXE,EXEL,EXP,FAF,FCFS,FCN,FDS,FFIN,FHI,FHN,FICO,FIVE,FL,FLG,FLO,FLR,FNB,FOXF,FR,FSLR,FULT,GAP,GATX,GBCI,GEF,GEO,GGG,GHC,GMED,GNRC,GNTX,GNW,GO,GRUB,GT,GTM,HAE,HAIN,HCSG,HE,HELE,HIW,HNI,HOG,HOMB,HPP,HQY,HR,HRB,HRC,HUBB,HWC,HXL,IAA,IART,IBKR,IBOC,ICUI,IDA,IDCC,INGR,INT,ITT,JACK,JAZZ,JBGS,JBL,JBLU,JEF,JHG,JLL,JWN,KAR,KBH,KBR,KEX,KMPR,KMT,KNX,KRC,KSS,LAD,LAMR,LEA,LECO,LFUS,LGND,LHCG,LII,LITE,LIVN,LNW,LOPE,LPX,LSI,LSTR,MAC,MAN,MANH,MASI,MAT,MCY,MD,MDU,MEDP,MIDD,MKSI,MLKN,MMS,MODG,MOH,MPW,MPWR,MRCY,MSA,MSM,MTX,MTZ,MUR,MUSA,MZTI,NATI,NAVI,NDSN,NEU,NFG,NGVT,NJR,NKTR,NNN,NSP,NTCT,NUS,NUVA,NVT,NWE,NYT,OC,OGE,OGS,OHI,OI,OLED,OLLI,OLN,ORI,OSK,OZK,P,PACW,PB,PBH,PCH,PCTY,PDCO,PEB,PEN,PENN,PII,PK,PNFP,POOL,POST,PPC,PRAH,PRG,PRI,PRSP,PSB,PTC,PZZA,QDEL,QLYS,R,RAMP,REXR,RGA,RGEN,RGLD,RH,RLI,RNR,RPM,RRX,RS,RUN,RYN,SABR,SAFM,SAIC,SAIL,SAM,SBNY,SBRA,SCI,SEDG,SEIC,SF,SFM,SGI,SIGI,SIX,SKX,SLAB,SLGN,SLM,SMG,SMTC,SNV,SNX,SON,SR,SRC,SRCL,STL,STLD,STOR,STRA,SVC,SWX,SXT,SYNA,SYNH,TCBI,TCF,TCO,TDC,TDS,TECH,TEX,TGNA,THC,THG,THO,THS,TKO,TKR,TMHC,TNL,TOL,TPH,TR,TREE,TREX,TRIP,TRMB,TRMK,TRN,TTC,TTEK,TXNM,TXRH,UAA/UA,UBSI,UE,UFS,UGI,UMBF,UMPQ,UNVR,URBN,UTHR,VAC,VC,VLY,VMI,VSAT,VSH,VVV,VYX,WAFD,WBS,WEN,WERN,WEX,WH,WING,WLY,WOLF,WOR,WPX,WRI,WSM,WSO,WTFC,WTRG,WW,WWD,X,XEC,XPO,Y,YELP,ZD"
2020-10-07,"ACC,ACHC,ACIW,ACM,ADNT,AEO,AFG,AGCO,ALE,AM,AMCX,AMED,AMG,AN,ARW,ARWR,ASB,ASGN,ASH,ATGE,ATR,AVNS,AVNT,AVT,AXON,AYI,AZTA,BC,BCO,BDC,BFH,BHF,BJ,BKH,BLD,BLDR,BLKB,BOH,BRO,BRX,BYD,CABO,CACI,CADE,CAR,CASY,CATY,CBRL,CBSH,CBT,CC,CCMP,CDAY,CDK,CDP,CFR,CGNX,CHDN,CHE,CHH,CHX,CIEN,CIT,CLGX,CLH,CMC,CMD,CMP,CNK,CNO,CNX,COHR,COLM,CONE,COR,COTY,CPT,CRI,CRL,CRUS,CSL,CUZ,CVLT,CW,CXT,CZR,DAN,DAR,DCI,DECK,DEI,DINO,DKS,DNKN,DOC,DY,EBS,EGP,EHC,EME,ENOV,ENPH,ENR,ENS,EPC,EPR,EQT,ESNT,ETRN,EV,EVR,EWBC,EXE,EXEL,EXP,FAF,FCFS,FCN,FDS,FFIN,FHI,FHN,FICO,FIVE,FL,FLG,FLO,FLR,FNB,FOXF,FR,FSLR,FULT,GAP,GATX,GBCI,GEF,GEO,GGG,GHC,GMED,GNRC,GNTX,GNW,GO,GRUB,GT,GTM,HAE,HAIN,HCSG,HE,HELE,HIW,HNI,HOG,HOMB,HPP,HQY,HR,HRB,HRC,HUBB,HWC,HXL,IAA,IART,IBKR,IBOC,ICUI,IDA,IDCC,INGR,INT,ITT,JACK,JAZZ,JBGS,JBL,JBLU,JEF,JHG,JLL,JWN,KAR,KBH,KBR,KEX,KMPR,KMT,KNX,KRC,KSS,LAD,LAMR,LEA,LECO,LFUS,LGND,LHCG,LII,LITE,LIVN,LNW,LOPE,LPX,LSI,LSTR,MAC,MAN,MANH,MASI,MAT,MCY,MD,MDU,MEDP,MIDD,MKSI,MLKN,MMS,MODG,MOH,MPW,MPWR,MRCY,MSA,MSM,MTX,MTZ,MUR,MUSA,MZTI,NATI,NAVI,NDSN,NEOG,NEU,NFG,NGVT,NJR,NKTR,NNN,NSP,NTCT,NUS,NUVA,NVT,NWE,NYT,OC,OGE,OGS,OHI,OI,OLED,OLLI,OLN,ORI,OSK,OZK,P,PACW,PB,PBH,PCH,PCTY,PDCO,PEB,PEN,PENN,PII,PK,PNFP,POST,PPC,PRAH,PRG,PRI,PRSP,PSB,PTC,PZZA,QDEL,QLYS,R,RAMP,REXR,RGA,RGEN,RGLD,RH,RLI,RNR,RPM,RRX,RS,RUN,RYN,SABR,SAFM,SAIC,SAIL,SAM,SBNY,SBRA,SCI,SEDG,SEIC,SF,SFM,SGI,SIGI,SIX,SKX,SLAB,SLGN,SLM,SMG,SMTC,SNV,SNX,SON,SR,SRC,SRCL,SSD,STL,STLD,STOR,STRA,SVC,SWX,SXT,SYNA,SYNH,TCBI,TCF,TCO,TDC,TDS,TECH,TEX,TGNA,THC,THG,THO,THS,TKO,TKR,TMHC,TNL,TOL,TPH,TR,TREE,TREX,TRIP,TRMB,TRMK,TRN,TTC,TTEK,TXNM,TXRH,UAA/UA,UBSI,UE,UFS,UGI,UMBF,UMPQ,UNVR,URBN,UTHR,VAC,VC,VLY,VMI,VSAT,VSH,VVV,VYX,WAFD,WBS,WEN,WERN,WEX,WH,WING,WLY,WOLF,WOR,WPX,WRI,WSM,WSO,WTFC,WTRG,WW,WWD,X,XEC,XPO,Y,YELP,ZD"
2020-11-13,"ACC,ACHC,ACIW,ACM,ADNT,AEO,AFG,AGCO,ALE,AM,AMCX,AMED,AMG,AN,ARW,ARWR,ASB,ASGN,ASH,ATGE,ATR,AVNS,AVNT,AVT,AXON,AYI,AZTA,BC,BCO,BDC,BFH,BHF,BJ,BKH,BLD,BLDR,BLKB,BOH,BRO,BRX,BYD,CABO,CACI,CADE,CAR,CASY,CATY,CBRL,CBSH,CBT,CC,CCMP,CDAY,CDK,CDP,CFR,CGNX,CHDN,CHE,CHH,CHX,CIEN,CIT,CLGX,CLH,CMC,CMD,CMP,CNK,CNO,CNX,COHR,COLM,CONE,COR,COTY,CPT,CRI,CRL,CRUS,CSL,CUZ,CVLT,CW,CXT,CZR,DAN,DAR,DCI,DECK,DEI,DINO,DKS,DNKN,DOC,DY,EBS,EGP,EHC,EME,ENOV,ENPH,ENR,ENS,EPC,EPR,EQT,ESNT,ETRN,EV,EVR,EWBC,EXE,EXEL,EXP,FAF,FCFS,FCN,FDS,FFIN,FHI,FHN,FICO,FIVE,FL,FLG,FLO,FLR,FNB,FOXF,FR,FSLR,FULT,GAP,GATX,GBCI,GEF,GGG,GHC,GMED,GNRC,GNTX,GNW,GO,GRUB,GT,GTM,HAE,HAIN,HALO,HCSG,HE,HELE,HIW,HNI,HOG,HOMB,HPP,HQY,HR,HRB,HRC,HUBB,HWC,HXL,IAA,IART,IBKR,IBOC,ICUI,IDA,IDCC,INGR,INT,ITT,JACK,JAZZ,JBGS,JBL,JBLU,JEF,JHG,JLL,JWN,KAR,KBH,KBR,KEX,KMPR,KMT,KNX,KRC,KSS,LAD,LAMR,LEA,LECO,LFUS,LGND,LHCG,LII,LITE,LIVN,LNW,LOPE,LPX,LSI,LSTR,MAC,MAN,MANH,MASI,MAT,MCY,MDU,MEDP,MIDD,MKSI,MLKN,MMS,MODG,MOH,MPW,MPWR,MRCY,MSA,MSM,MTG,MTX,MTZ,MUR,MUSA,MZTI,NATI,NAVI,NDSN,NEOG,NEU,NFG,NGVT,NJR,NKTR,NNN,NSP,NTCT,NUS,NUVA,NVT,NWE,NYT,OC,OGE,OGS,OHI,OI,OLED,OLLI,OLN,ORI,OSK,OZK,P,PACW,PB,PBH,PCH,PCTY,PDCO,PEB,PEN,PENN,PII,PK,PNFP,POST,PPC,PRAH,PRG,PRI,PRSP,PSB,PTC,PZZA,QDEL,QLYS,R,RAMP,REXR,RGA,RGEN,RGLD,RH,RLI,RNR,RPM,RRX,RS,RUN,RYN,SABR,SAFM,SAIC,SAIL,SAM,SBNY,SBRA,SCI,SEDG,SEIC,SF,SFM,SGI,SIGI,SIX,SKX,SLAB,SLGN,SLM,SMG,SMTC,SNV,SNX,SON,SR,SRC,SRCL,SSD,STL,STLD,STOR,STRA,SVC,SWX,SXT,SYNA,SYNH,TCBI,TCF,TCO,TDC,TDS,TECH,TEX,TGNA,THC,THG,THO,THS,TKO,TKR,TMHC,TNL,TOL,TPH,TR,TREE,TREX,TRIP,TRMB,TRMK,TRN,TTC,TTEK,TXNM,TXRH,UAA/UA,UBSI,UE,UFS,UGI,UMBF,UMPQ,UNVR,URBN,UTHR,VAC,VC,VLY,VMI,VSAT,VSH,VVV,VYX,WAFD,WBS,WEN,WERN,WEX,WH,WING,WLY,WOLF,WOR,WPX,WRI,WSM,WSO,WTFC,WTRG,WW,WWD,X,XEC,XPO,Y,YELP,ZD"
